Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,997.0,3,14955.0,314055.0,3/18/2019,11:29:00,Ewallet,2991.0,4761904762.0,14955.0,47.0
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,7991.0,3,119865.0,2517165.0,3/20/2019,19:28:00,Credit card,23973.0,4761904762.0,119865.0,5.0
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,6647.0,10,33235.0,697935.0,1/15/2019,15:01:00,Credit card,6647.0,4761904762.0,33235.0,5.0
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,2895.0,7,101325.0,2127825.0,3/3/2019,20:31:00,Credit card,20265.0,4761904762.0,101325.0,6.0
318-81-2368,Giza,Naypyitaw,Normal,Female,Electronic accessories,462.0,1,231.0,4851.0,3/19/2019,12:16:00,Cash,462.0,4761904762.0,231.0,63.0
364-33-8584,Cairo,Mandalay,Member,Female,Food and beverages,1763.0,5,44075.0,925575.0,3/8/2019,15:27:00,Cash,8815.0,4761904762.0,44075.0,85.0
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,5242.0,3,7863.0,165123.0,2/27/2019,17:36:00,Ewallet,15726.0,4761904762.0,7863.0,75.0
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,9879.0,3,148185.0,3111885.0,2/23/2019,20:00:00,Ewallet,29637.0,4761904762.0,148185.0,64.0
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,8855.0,8,3542.0,74382.0,3/19/2019,15:29:00,Ewallet,7084.0,4761904762.0,3542.0,47.0
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,5567.0,2,5567.0,116907.0,3/27/2019,15:08:00,Ewallet,11134.0,4761904762.0,5567.0,6.0
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,7252.0,8,29008.0,609168.0,3/30/2019,19:26:00,Credit card,58016.0,4761904762.0,29008.0,4.0
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,1205.0,5,30125.0,632625.0,2/16/2019,15:53:00,Ewallet,6025.0,4761904762.0,30125.0,55.0
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,1936.0,9,8712.0,182952.0,1/18/2019,18:43:00,Ewallet,17424.0,4761904762.0,8712.0,87.0
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,7021.0,6,21063.0,442323.0,3/30/2019,14:58:00,Cash,42126.0,4761904762.0,21063.0,74.0
574-31-8277,Cairo,Mandalay,Member,Male,Fashion accessories,3363.0,1,16815.0,353115.0,3/20/2019,19:55:00,Cash,3363.0,4761904762.0,16815.0,56.0
859-71-0933,Giza,Naypyitaw,Member,Female,Sports and travel,1549.0,2,1549.0,32529.0,1/16/2019,15:10:00,Cash,3098.0,4761904762.0,1549.0,63.0
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,2474.0,10,1237.0,25977.0,2/24/2019,16:44:00,Cash,2474.0,4761904762.0,1237.0,71.0
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,7566.0,5,18915.0,397215.0,1/15/2019,18:22:00,Ewallet,3783.0,4761904762.0,18915.0,78.0
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,5581.0,6,16743.0,351603.0,1/22/2019,11:52:00,Cash,33486.0,4761904762.0,16743.0,99.0
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,7278.0,10,3639.0,76419.0,2/3/2019,17:24:00,Cash,7278.0,4761904762.0,3639.0,73.0
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,3732.0,9,16794.0,352674.0,3/6/2019,15:31:00,Ewallet,33588.0,4761904762.0,16794.0,51.0
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,6018.0,4,12036.0,252756.0,2/16/2019,18:04:00,Credit card,24072.0,4761904762.0,12036.0,94.0
169-52-4504,Alex,Yangon,Normal,Female,Electronic accessories,1569.0,3,23535.0,494235.0,3/14/2019,14:13:00,Credit card,4707.0,4761904762.0,23535.0,58.0
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,9969.0,1,49845.0,1046745.0,2/27/2019,10:23:00,Credit card,9969.0,4761904762.0,49845.0,8.0
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,8815.0,3,132225.0,2776725.0,1/18/2019,10:11:00,Ewallet,26445.0,4761904762.0,132225.0,79.0
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,2793.0,5,69825.0,1466325.0,1/29/2019,15:48:00,Cash,13965.0,4761904762.0,69825.0,59.0
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,5545.0,1,27725.0,582225.0,2/26/2019,17:46:00,Credit card,5545.0,4761904762.0,27725.0,49.0
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,4297.0,3,64455.0,1353555.0,2/3/2019,11:46:00,Cash,12891.0,4761904762.0,64455.0,93.0
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,1714.0,7,5999.0,125979.0,1/16/2019,12:07:00,Credit card,11998.0,4761904762.0,5999.0,79.0
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,5875.0,6,17625.0,370125.0,3/24/2019,18:14:00,Credit card,3525.0,4761904762.0,17625.0,59.0
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,871.0,10,4355.0,91455.0,2/12/2019,14:45:00,Credit card,871.0,4761904762.0,4355.0,99.0
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,988.0,2,988.0,20748.0,2/21/2019,11:39:00,Cash,1976.0,4761904762.0,988.0,77.0
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,4863.0,4,9726.0,204246.0,2/4/2019,15:44:00,Ewallet,19452.0,4761904762.0,9726.0,76.0
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,5774.0,3,8661.0,181881.0,2/20/2019,13:06:00,Ewallet,17322.0,4761904762.0,8661.0,77.0
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,1797.0,4,3594.0,75474.0,2/23/2019,20:43:00,Ewallet,7188.0,4761904762.0,3594.0,64.0
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,4771.0,6,14313.0,300573.0,2/16/2019,14:19:00,Ewallet,28626.0,4761904762.0,14313.0,44.0
679-22-6530,Cairo,Mandalay,Normal,Female,Sports and travel,4062.0,2,4062.0,85302.0,1/17/2019,10:01:00,Credit card,8124.0,4761904762.0,4062.0,41.0
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,5604.0,10,2802.0,58842.0,1/14/2019,19:30:00,Ewallet,5604.0,4761904762.0,2802.0,44.0
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,934.0,2,934.0,19614.0,3/30/2019,16:34:00,Cash,1868.0,4761904762.0,934.0,55.0
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,7341.0,3,110115.0,2312415.0,3/2/2019,13:10:00,Ewallet,22023.0,4761904762.0,110115.0,4.0
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,3364.0,8,13456.0,282576.0,2/15/2019,17:10:00,Credit card,26912.0,4761904762.0,13456.0,93.0
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,4548.0,10,2274.0,47754.0,3/1/2019,10:22:00,Credit card,4548.0,4761904762.0,2274.0,48.0
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,8377.0,2,8377.0,175917.0,2/24/2019,19:57:00,Cash,16754.0,4761904762.0,8377.0,46.0
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,6408.0,7,22428.0,470988.0,2/19/2019,19:29:00,Credit card,44856.0,4761904762.0,22428.0,73.0
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,7347.0,4,14694.0,308574.0,2/23/2019,18:30:00,Cash,29388.0,4761904762.0,14694.0,6.0
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,5895.0,10,29475.0,618975.0,2/7/2019,14:27:00,Ewallet,5895.0,4761904762.0,29475.0,81.0
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,485.0,6,1455.0,30555.0,1/11/2019,13:57:00,Ewallet,291.0,4761904762.0,1455.0,94.0
528-87-5606,Cairo,Mandalay,Member,Female,Electronic accessories,3948.0,1,1974.0,41454.0,2/12/2019,19:43:00,Cash,3948.0,4761904762.0,1974.0,65.0
320-85-2052,Cairo,Mandalay,Normal,Female,Sports and travel,3481.0,1,17405.0,365505.0,1/14/2019,10:11:00,Credit card,3481.0,4761904762.0,17405.0,7.0
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,4932.0,6,14796.0,310716.0,1/9/2019,13:46:00,Ewallet,29592.0,4761904762.0,14796.0,71.0
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,2148.0,2,2148.0,45108.0,2/27/2019,12:22:00,Ewallet,4296.0,4761904762.0,2148.0,66.0
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,2308.0,6,6924.0,145404.0,1/24/2019,19:20:00,Ewallet,13848.0,4761904762.0,6924.0,49.0
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,491.0,2,491.0,10311.0,1/8/2019,12:58:00,Credit card,982.0,4761904762.0,491.0,64.0
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,6483.0,2,6483.0,136143.0,1/8/2019,11:59:00,Credit card,12966.0,4761904762.0,6483.0,8.0
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,6356.0,10,3178.0,66738.0,1/16/2019,17:59:00,Cash,6356.0,4761904762.0,3178.0,43.0
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,7288.0,2,7288.0,153048.0,3/13/2019,12:51:00,Cash,14576.0,4761904762.0,7288.0,61.0
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,671.0,3,10065.0,211365.0,2/15/2019,10:36:00,Cash,2013.0,4761904762.0,10065.0,75.0
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,7019.0,9,315855.0,6632955.0,1/25/2019,13:38:00,Cash,63171.0,4761904762.0,315855.0,67.0
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,5504.0,7,19264.0,404544.0,3/12/2019,19:39:00,Ewallet,38528.0,4761904762.0,19264.0,52.0
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,4863.0,10,24315.0,510615.0,3/4/2019,12:44:00,Cash,4863.0,4761904762.0,24315.0,88.0
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,7338.0,7,25683.0,539343.0,2/10/2019,13:56:00,Cash,51366.0,4761904762.0,25683.0,95.0
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,526.0,9,2367.0,49707.0,1/16/2019,14:42:00,Cash,4734.0,4761904762.0,2367.0,76.0
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,8737.0,5,218425.0,4586925.0,1/29/2019,19:45:00,Cash,43685.0,4761904762.0,218425.0,66.0
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,2704.0,4,5408.0,113568.0,1/1/2019,20:26:00,Ewallet,10816.0,4761904762.0,5408.0,69.0
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,6219.0,4,12438.0,261198.0,1/6/2019,19:46:00,Ewallet,24876.0,4761904762.0,12438.0,43.0
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,6958.0,9,31311.0,657531.0,2/19/2019,19:38:00,Credit card,62622.0,4761904762.0,31311.0,78.0
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,975.0,10,4875.0,102375.0,1/12/2019,16:18:00,Ewallet,975.0,4761904762.0,4875.0,8.0
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,6041.0,8,24164.0,507444.0,2/7/2019,12:23:00,Ewallet,48328.0,4761904762.0,24164.0,96.0
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,3232.0,3,4848.0,101808.0,3/27/2019,19:11:00,Credit card,9696.0,4761904762.0,4848.0,43.0
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,1977.0,10,9885.0,207585.0,2/27/2019,18:57:00,Credit card,1977.0,4761904762.0,9885.0,5.0
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,8047.0,9,362115.0,7604415.0,1/6/2019,11:18:00,Cash,72423.0,4761904762.0,362115.0,92.0
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,8839.0,9,397755.0,8352855.0,3/2/2019,12:40:00,Cash,79551.0,4761904762.0,397755.0,63.0
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,7177.0,7,251195.0,5275095.0,3/29/2019,14:06:00,Cash,50239.0,4761904762.0,251195.0,89.0
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43.0,4,86.0,1806.0,1/31/2019,20:48:00,Ewallet,172.0,4761904762.0,86.0,76.0
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,6898.0,1,3449.0,72429.0,1/21/2019,20:13:00,Cash,6898.0,4761904762.0,3449.0,48.0
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,1562.0,8,6248.0,131208.0,1/20/2019,20:37:00,Ewallet,12496.0,4761904762.0,6248.0,91.0
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,257.0,3,3855.0,80955.0,1/17/2019,17:59:00,Ewallet,771.0,4761904762.0,3855.0,61.0
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,8062.0,6,24186.0,507906.0,2/28/2019,20:18:00,Cash,48372.0,4761904762.0,24186.0,91.0
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,7553.0,4,15106.0,317226.0,3/19/2019,15:52:00,Ewallet,30212.0,4761904762.0,15106.0,83.0
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,7763.0,9,349335.0,7336035.0,2/19/2019,15:14:00,Ewallet,69867.0,4761904762.0,349335.0,72.0
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,1385.0,9,62325.0,1308825.0,2/4/2019,12:50:00,Ewallet,12465.0,4761904762.0,62325.0,6.0
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,987.0,8,3948.0,82908.0,1/31/2019,10:36:00,Ewallet,7896.0,4761904762.0,3948.0,85.0
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,3568.0,5,892.0,18732.0,2/6/2019,18:33:00,Credit card,1784.0,4761904762.0,892.0,66.0
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,7146.0,7,25011.0,525231.0,3/28/2019,16:06:00,Ewallet,50022.0,4761904762.0,25011.0,45.0
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,1194.0,3,1791.0,37611.0,1/19/2019,12:47:00,Credit card,3582.0,4761904762.0,1791.0,81.0
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,4538.0,3,6807.0,142947.0,2/17/2019,13:34:00,Credit card,13614.0,4761904762.0,6807.0,72.0
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,1748.0,6,5244.0,110124.0,1/18/2019,15:04:00,Credit card,10488.0,4761904762.0,5244.0,61.0
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,2556.0,7,8946.0,187866.0,2/2/2019,20:42:00,Cash,17892.0,4761904762.0,8946.0,71.0
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,9063.0,9,407835.0,8564535.0,1/18/2019,15:28:00,Cash,81567.0,4761904762.0,407835.0,51.0
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,4412.0,3,6618.0,138978.0,3/18/2019,13:45:00,Credit card,13236.0,4761904762.0,6618.0,79.0
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,3677.0,7,128695.0,2702595.0,1/11/2019,20:10:00,Cash,25739.0,4761904762.0,128695.0,74.0
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,2334.0,4,4668.0,98028.0,2/4/2019,18:53:00,Ewallet,9336.0,4761904762.0,4668.0,74.0
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,285.0,8,114.0,2394.0,2/6/2019,14:24:00,Cash,228.0,4761904762.0,114.0,66.0
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,5557.0,3,83355.0,1750455.0,1/8/2019,11:42:00,Credit card,16671.0,4761904762.0,83355.0,59.0
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,6974.0,10,3487.0,73227.0,3/5/2019,17:49:00,Credit card,6974.0,4761904762.0,3487.0,89.0
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,9726.0,4,19452.0,408492.0,3/16/2019,15:33:00,Ewallet,38904.0,4761904762.0,19452.0,68.0
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,5218.0,7,18263.0,383523.0,3/9/2019,10:54:00,Cash,36526.0,4761904762.0,18263.0,93.0
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,2232.0,4,4464.0,93744.0,3/1/2019,16:23:00,Credit card,8928.0,4761904762.0,4464.0,44.0
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56.0,3,84.0,1764.0,2/28/2019,19:33:00,Ewallet,168.0,4761904762.0,84.0,48.0
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,197.0,1,985.0,20685.0,2/8/2019,11:39:00,Ewallet,197.0,4761904762.0,985.0,95.0
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,7588.0,7,26558.0,557718.0,1/24/2019,10:38:00,Ewallet,53116.0,4761904762.0,26558.0,89.0
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,5372.0,1,2686.0,56406.0,3/1/2019,20:03:00,Ewallet,5372.0,4761904762.0,2686.0,64.0
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,8195.0,10,40975.0,860475.0,3/10/2019,12:39:00,Credit card,8195.0,4761904762.0,40975.0,6.0
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,812.0,7,2842.0,59682.0,3/23/2019,15:59:00,Credit card,5684.0,4761904762.0,2842.0,81.0
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,5876.0,10,2938.0,61698.0,1/29/2019,14:26:00,Ewallet,5876.0,4761904762.0,2938.0,9.0
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,9156.0,8,36624.0,769104.0,1/12/2019,18:22:00,Ewallet,73248.0,4761904762.0,36624.0,6.0
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,9396.0,9,42282.0,887922.0,3/20/2019,11:32:00,Cash,84564.0,4761904762.0,42282.0,98.0
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,5561.0,7,194635.0,4087335.0,3/23/2019,12:41:00,Cash,38927.0,4761904762.0,194635.0,85.0
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,8483.0,1,42415.0,890715.0,1/14/2019,15:20:00,Ewallet,8483.0,4761904762.0,42415.0,88.0
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,7163.0,2,7163.0,150423.0,2/12/2019,14:33:00,Ewallet,14326.0,4761904762.0,7163.0,88.0
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,3769.0,2,3769.0,79149.0,2/20/2019,15:29:00,Ewallet,7538.0,4761904762.0,3769.0,95.0
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,3167.0,8,12668.0,266028.0,1/2/2019,16:19:00,Credit card,25336.0,4761904762.0,12668.0,56.0
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,3842.0,1,1921.0,40341.0,2/2/2019,16:33:00,Cash,3842.0,4761904762.0,1921.0,86.0
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,6523.0,10,32615.0,684915.0,1/8/2019,19:07:00,Credit card,6523.0,4761904762.0,32615.0,52.0
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,1053.0,5,26325.0,552825.0,1/30/2019,14:43:00,Credit card,5265.0,4761904762.0,26325.0,58.0
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,1229.0,9,55305.0,1161405.0,3/26/2019,19:28:00,Credit card,11061.0,4761904762.0,55305.0,8.0
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,8123.0,7,284305.0,5970405.0,1/15/2019,20:44:00,Cash,56861.0,4761904762.0,284305.0,9.0
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,2232.0,4,4464.0,93744.0,3/14/2019,11:16:00,Ewallet,8928.0,4761904762.0,4464.0,41.0
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,2728.0,5,682.0,14322.0,2/3/2019,10:31:00,Credit card,1364.0,4761904762.0,682.0,86.0
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,1742.0,10,871.0,18291.0,2/22/2019,12:30:00,Ewallet,1742.0,4761904762.0,871.0,7.0
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,7328.0,5,1832.0,38472.0,1/24/2019,15:05:00,Ewallet,3664.0,4761904762.0,1832.0,84.0
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,8487.0,3,127305.0,2673405.0,1/25/2019,18:30:00,Ewallet,25461.0,4761904762.0,127305.0,74.0
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,9729.0,8,38916.0,817236.0,3/9/2019,13:18:00,Credit card,77832.0,4761904762.0,38916.0,62.0
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,3574.0,8,14296.0,300216.0,2/17/2019,15:28:00,Ewallet,28592.0,4761904762.0,14296.0,49.0
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,9652.0,6,28956.0,608076.0,1/11/2019,11:52:00,Cash,57912.0,4761904762.0,28956.0,45.0
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,1885.0,10,9425.0,197925.0,2/27/2019,18:24:00,Ewallet,1885.0,4761904762.0,9425.0,56.0
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,5539.0,4,11078.0,232638.0,3/25/2019,15:19:00,Ewallet,22156.0,4761904762.0,11078.0,8.0
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,772.0,10,386.0,8106.0,2/11/2019,10:38:00,Credit card,772.0,4761904762.0,386.0,56.0
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,7213.0,10,36065.0,757365.0,1/31/2019,15:12:00,Credit card,7213.0,4761904762.0,36065.0,42.0
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,6388.0,8,25552.0,536592.0,1/20/2019,17:48:00,Ewallet,51104.0,4761904762.0,25552.0,99.0
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,1069.0,5,26725.0,561225.0,3/26/2019,11:07:00,Ewallet,5345.0,4761904762.0,26725.0,76.0
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,555.0,4,111.0,2331.0,1/20/2019,15:48:00,Credit card,222.0,4761904762.0,111.0,66.0
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,9546.0,8,38184.0,801864.0,3/5/2019,19:40:00,Ewallet,76368.0,4761904762.0,38184.0,47.0
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,7606.0,3,11409.0,239589.0,1/5/2019,20:30:00,Credit card,22818.0,4761904762.0,11409.0,98.0
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,1369.0,6,4107.0,86247.0,2/13/2019,13:59:00,Cash,8214.0,4761904762.0,4107.0,63.0
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,9564.0,4,19128.0,401688.0,3/16/2019,18:51:00,Cash,38256.0,4761904762.0,19128.0,79.0
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,1143.0,6,3429.0,72009.0,1/15/2019,17:24:00,Cash,6858.0,4761904762.0,3429.0,77.0
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,9554.0,4,19108.0,401268.0,2/26/2019,11:58:00,Ewallet,38216.0,4761904762.0,19108.0,45.0
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,8587.0,7,300545.0,6311445.0,2/27/2019,19:01:00,Credit card,60109.0,4761904762.0,300545.0,8.0
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,6799.0,7,237965.0,4997265.0,2/17/2019,16:50:00,Ewallet,47593.0,4761904762.0,237965.0,57.0
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,5242.0,1,2621.0,55041.0,2/6/2019,10:22:00,Credit card,5242.0,4761904762.0,2621.0,63.0
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,6565.0,2,6565.0,137865.0,1/17/2019,16:46:00,Cash,1313.0,4761904762.0,6565.0,6.0
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,2886.0,5,7215.0,151515.0,1/22/2019,18:08:00,Credit card,1443.0,4761904762.0,7215.0,8.0
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,6531.0,7,228585.0,4800285.0,3/5/2019,18:02:00,Credit card,45717.0,4761904762.0,228585.0,42.0
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,9338.0,1,4669.0,98049.0,1/3/2019,13:07:00,Cash,9338.0,4761904762.0,4669.0,96.0
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,2525.0,5,63125.0,1325625.0,3/20/2019,17:52:00,Cash,12625.0,4761904762.0,63125.0,61.0
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,8787.0,9,395415.0,8303715.0,1/31/2019,20:32:00,Ewallet,79083.0,4761904762.0,395415.0,56.0
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,218.0,8,872.0,18312.0,2/19/2019,19:24:00,Cash,1744.0,4761904762.0,872.0,83.0
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,9476.0,4,18952.0,397992.0,2/11/2019,16:06:00,Ewallet,37904.0,4761904762.0,18952.0,78.0
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,3062.0,1,1531.0,32151.0,2/5/2019,14:14:00,Credit card,3062.0,4761904762.0,1531.0,41.0
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,4401.0,8,17604.0,369684.0,3/3/2019,17:36:00,Cash,35208.0,4761904762.0,17604.0,88.0
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,1016.0,5,254.0,5334.0,2/24/2019,13:08:00,Ewallet,508.0,4761904762.0,254.0,41.0
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,7458.0,7,26103.0,548163.0,2/4/2019,16:09:00,Credit card,52206.0,4761904762.0,26103.0,9.0
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,7189.0,8,28756.0,603876.0,2/19/2019,11:33:00,Ewallet,57512.0,4761904762.0,28756.0,55.0
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,1099.0,5,27475.0,576975.0,1/23/2019,10:18:00,Credit card,5495.0,4761904762.0,27475.0,93.0
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,6047.0,3,90705.0,1904805.0,1/14/2019,10:55:00,Credit card,18141.0,4761904762.0,90705.0,56.0
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,5891.0,7,206185.0,4329885.0,1/17/2019,15:15:00,Ewallet,41237.0,4761904762.0,206185.0,97.0
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,4641.0,1,23205.0,487305.0,3/3/2019,20:06:00,Credit card,4641.0,4761904762.0,23205.0,4.0
